Vardas         Pavarde        Galutinis balas (vid.)
Vardas16672     Pavarde16672    3.04
Vardas16673     Pavarde16673    4.68
Vardas16677     Pavarde16677    3.52
Vardas16682     Pavarde16682    4.48
Vardas16683     Pavarde16683    3.00
Vardas16687     Pavarde16687    3.60
Vardas16688     Pavarde16688    3.84
Vardas16690     Pavarde16690    3.84
Vardas16697     Pavarde16697    4.56
Vardas16699     Pavarde16699    4.36
Vardas16700     Pavarde16700    4.40
Vardas16703     Pavarde16703    3.12
Vardas16705     Pavarde16705    3.36
Vardas16707     Pavarde16707    3.72
Vardas16708     Pavarde16708    4.36
Vardas16709     Pavarde16709    4.28
Vardas16710     Pavarde16710    4.20
Vardas16711     Pavarde16711    3.00
Vardas16713     Pavarde16713    4.04
Vardas16714     Pavarde16714    3.56
Vardas16724     Pavarde16724    4.52
Vardas16726     Pavarde16726    4.96
Vardas16727     Pavarde16727    3.80
Vardas16728     Pavarde16728    4.12
Vardas16729     Pavarde16729    4.72
Vardas16731     Pavarde16731    3.76
Vardas16732     Pavarde16732    3.72
Vardas16734     Pavarde16734    3.24
Vardas16736     Pavarde16736    3.88
Vardas16740     Pavarde16740    4.40
Vardas16742     Pavarde16742    3.96
Vardas16746     Pavarde16746    4.44
Vardas16747     Pavarde16747    2.64
Vardas16749     Pavarde16749    4.28
Vardas16754     Pavarde16754    3.44
Vardas16756     Pavarde16756    2.96
Vardas16763     Pavarde16763    2.44
Vardas16766     Pavarde16766    2.60
Vardas16767     Pavarde16767    3.56
Vardas16769     Pavarde16769    4.92
Vardas16771     Pavarde16771    4.00
Vardas16776     Pavarde16776    4.40
Vardas16778     Pavarde16778    3.24
Vardas16781     Pavarde16781    4.76
Vardas16787     Pavarde16787    4.40
Vardas16788     Pavarde16788    4.64
Vardas16790     Pavarde16790    3.40
Vardas16791     Pavarde16791    3.00
Vardas16794     Pavarde16794    3.60
Vardas16795     Pavarde16795    4.16
Vardas16796     Pavarde16796    4.04
Vardas16797     Pavarde16797    4.48
Vardas16799     Pavarde16799    3.92
Vardas16800     Pavarde16800    3.60
Vardas16801     Pavarde16801    4.56
Vardas16808     Pavarde16808    2.76
Vardas16810     Pavarde16810    4.44
Vardas16815     Pavarde16815    3.32
Vardas16823     Pavarde16823    3.32
Vardas16828     Pavarde16828    3.64
Vardas16829     Pavarde16829    4.12
Vardas16831     Pavarde16831    4.92
Vardas16834     Pavarde16834    4.76
Vardas16837     Pavarde16837    4.00
Vardas16841     Pavarde16841    3.44
Vardas16843     Pavarde16843    3.40
Vardas16845     Pavarde16845    3.88
Vardas16847     Pavarde16847    3.20
Vardas16848     Pavarde16848    2.68
Vardas16849     Pavarde16849    3.04
Vardas16851     Pavarde16851    3.48
Vardas16854     Pavarde16854    3.04
Vardas16855     Pavarde16855    3.56
Vardas16856     Pavarde16856    3.72
Vardas16858     Pavarde16858    4.56
Vardas16861     Pavarde16861    3.80
Vardas16863     Pavarde16863    4.76
Vardas16868     Pavarde16868    4.88
Vardas16869     Pavarde16869    4.80
Vardas16870     Pavarde16870    3.64
Vardas16874     Pavarde16874    2.60
Vardas16875     Pavarde16875    4.12
Vardas16879     Pavarde16879    3.60
Vardas16880     Pavarde16880    3.12
Vardas16881     Pavarde16881    4.96
Vardas16882     Pavarde16882    3.36
Vardas16887     Pavarde16887    3.68
Vardas16890     Pavarde16890    4.36
Vardas16892     Pavarde16892    3.68
Vardas16893     Pavarde16893    4.28
Vardas16894     Pavarde16894    3.64
Vardas16895     Pavarde16895    4.80
Vardas16896     Pavarde16896    3.16
Vardas16899     Pavarde16899    4.40
Vardas16901     Pavarde16901    3.28
Vardas16902     Pavarde16902    3.16
Vardas16903     Pavarde16903    3.36
Vardas16904     Pavarde16904    4.48
Vardas16906     Pavarde16906    4.04
Vardas16908     Pavarde16908    3.60
Vardas16909     Pavarde16909    3.40
Vardas16910     Pavarde16910    3.28
Vardas16911     Pavarde16911    4.56
Vardas16913     Pavarde16913    3.76
Vardas16914     Pavarde16914    3.48
Vardas16915     Pavarde16915    4.80
Vardas16917     Pavarde16917    3.16
Vardas16918     Pavarde16918    4.96
Vardas16919     Pavarde16919    3.56
Vardas16921     Pavarde16921    3.88
Vardas16922     Pavarde16922    2.04
Vardas16925     Pavarde16925    3.24
Vardas16926     Pavarde16926    4.52
Vardas16927     Pavarde16927    3.96
Vardas16932     Pavarde16932    3.12
Vardas16933     Pavarde16933    4.96
Vardas16935     Pavarde16935    4.88
Vardas16936     Pavarde16936    3.08
Vardas16938     Pavarde16938    3.88
Vardas16942     Pavarde16942    4.08
Vardas16943     Pavarde16943    4.56
Vardas16945     Pavarde16945    2.56
Vardas16948     Pavarde16948    4.36
Vardas16952     Pavarde16952    3.36
Vardas16954     Pavarde16954    3.84
Vardas16959     Pavarde16959    3.60
Vardas16961     Pavarde16961    3.12
Vardas16966     Pavarde16966    4.00
Vardas16969     Pavarde16969    3.20
Vardas16971     Pavarde16971    4.68
Vardas16972     Pavarde16972    4.24
Vardas16977     Pavarde16977    3.12
Vardas16978     Pavarde16978    4.88
Vardas16980     Pavarde16980    4.96
Vardas16982     Pavarde16982    3.72
Vardas16984     Pavarde16984    4.88
Vardas16985     Pavarde16985    3.16
Vardas16990     Pavarde16990    4.72
Vardas16992     Pavarde16992    4.92
Vardas16999     Pavarde16999    4.12
Vardas17000     Pavarde17000    4.60
Vardas17001     Pavarde17001    3.40
Vardas17003     Pavarde17003    2.36
Vardas17011     Pavarde17011    3.92
Vardas17014     Pavarde17014    3.40
Vardas17019     Pavarde17019    2.48
Vardas17021     Pavarde17021    2.92
Vardas17023     Pavarde17023    2.04
Vardas17025     Pavarde17025    4.36
Vardas17026     Pavarde17026    3.28
Vardas17029     Pavarde17029    3.28
Vardas17031     Pavarde17031    3.04
Vardas17033     Pavarde17033    3.56
Vardas17034     Pavarde17034    4.20
Vardas17039     Pavarde17039    4.24
Vardas17047     Pavarde17047    4.40
Vardas17050     Pavarde17050    3.40
Vardas17054     Pavarde17054    4.28
Vardas17063     Pavarde17063    4.36
Vardas17066     Pavarde17066    3.76
Vardas17068     Pavarde17068    3.76
Vardas17069     Pavarde17069    3.84
Vardas17073     Pavarde17073    3.48
Vardas17075     Pavarde17075    2.52
Vardas17076     Pavarde17076    3.88
Vardas17078     Pavarde17078    2.44
Vardas17079     Pavarde17079    2.64
Vardas17080     Pavarde17080    3.56
Vardas17081     Pavarde17081    4.76
Vardas17082     Pavarde17082    4.16
Vardas17085     Pavarde17085    3.56
Vardas17086     Pavarde17086    2.28
Vardas17088     Pavarde17088    3.32
Vardas17093     Pavarde17093    4.64
Vardas17095     Pavarde17095    4.76
Vardas17096     Pavarde17096    3.96
Vardas17100     Pavarde17100    3.08
Vardas17101     Pavarde17101    4.88
Vardas17107     Pavarde17107    2.80
Vardas17109     Pavarde17109    4.44
Vardas17110     Pavarde17110    3.84
Vardas17112     Pavarde17112    4.68
Vardas17114     Pavarde17114    2.40
Vardas17115     Pavarde17115    3.36
Vardas17116     Pavarde17116    4.76
Vardas17120     Pavarde17120    3.96
Vardas17126     Pavarde17126    4.60
Vardas17129     Pavarde17129    4.72
Vardas17137     Pavarde17137    3.96
Vardas17139     Pavarde17139    2.84
Vardas17140     Pavarde17140    3.72
Vardas17143     Pavarde17143    4.64
Vardas17146     Pavarde17146    4.52
Vardas17147     Pavarde17147    2.56
Vardas17150     Pavarde17150    4.00
Vardas17151     Pavarde17151    3.12
Vardas17155     Pavarde17155    4.20
Vardas17157     Pavarde17157    4.20
Vardas17160     Pavarde17160    3.84
Vardas17164     Pavarde17164    2.44
Vardas17167     Pavarde17167    2.52
Vardas17170     Pavarde17170    4.84
Vardas17172     Pavarde17172    3.40
Vardas17173     Pavarde17173    4.76
Vardas17175     Pavarde17175    4.64
Vardas17176     Pavarde17176    3.20
Vardas17178     Pavarde17178    3.84
Vardas17181     Pavarde17181    2.44
Vardas17187     Pavarde17187    4.48
Vardas17188     Pavarde17188    3.44
Vardas17191     Pavarde17191    4.88
Vardas17192     Pavarde17192    3.20
Vardas17194     Pavarde17194    2.44
Vardas17195     Pavarde17195    3.92
Vardas17196     Pavarde17196    4.68
Vardas17206     Pavarde17206    4.64
Vardas17207     Pavarde17207    3.68
Vardas17209     Pavarde17209    3.80
Vardas17211     Pavarde17211    3.28
Vardas17218     Pavarde17218    2.92
Vardas17225     Pavarde17225    2.60
Vardas17228     Pavarde17228    4.12
Vardas17236     Pavarde17236    3.72
Vardas17237     Pavarde17237    4.44
Vardas17239     Pavarde17239    2.44
Vardas17246     Pavarde17246    2.88
Vardas17247     Pavarde17247    3.76
Vardas17248     Pavarde17248    4.20
Vardas17249     Pavarde17249    2.72
Vardas17250     Pavarde17250    3.52
Vardas17252     Pavarde17252    3.76
Vardas17255     Pavarde17255    4.00
Vardas17266     Pavarde17266    3.96
Vardas17268     Pavarde17268    4.08
Vardas17269     Pavarde17269    3.92
Vardas17270     Pavarde17270    4.60
Vardas17272     Pavarde17272    3.08
Vardas17275     Pavarde17275    2.60
Vardas17278     Pavarde17278    4.64
Vardas17279     Pavarde17279    3.92
Vardas17280     Pavarde17280    4.68
Vardas17281     Pavarde17281    3.40
Vardas17282     Pavarde17282    1.88
Vardas17285     Pavarde17285    3.80
Vardas17286     Pavarde17286    3.52
Vardas17292     Pavarde17292    2.52
Vardas17294     Pavarde17294    4.64
Vardas17297     Pavarde17297    4.00
Vardas17298     Pavarde17298    4.24
Vardas17303     Pavarde17303    4.68
Vardas17305     Pavarde17305    4.56
Vardas17306     Pavarde17306    3.60
Vardas17311     Pavarde17311    4.68
Vardas17313     Pavarde17313    4.48
Vardas17317     Pavarde17317    4.60
Vardas17318     Pavarde17318    4.92
Vardas17319     Pavarde17319    4.24
Vardas17320     Pavarde17320    4.56
Vardas17325     Pavarde17325    3.96
Vardas17329     Pavarde17329    3.20
Vardas17333     Pavarde17333    2.12
Vardas17337     Pavarde17337    4.28
Vardas17340     Pavarde17340    3.36
Vardas17342     Pavarde17342    4.20
Vardas17345     Pavarde17345    3.96
Vardas17347     Pavarde17347    4.04
Vardas17349     Pavarde17349    4.12
Vardas17353     Pavarde17353    3.16
Vardas17358     Pavarde17358    3.32
Vardas17361     Pavarde17361    4.00
Vardas17364     Pavarde17364    4.16
Vardas17365     Pavarde17365    4.36
Vardas17367     Pavarde17367    3.68
Vardas17368     Pavarde17368    4.32
Vardas17369     Pavarde17369    3.52
Vardas17370     Pavarde17370    4.84
Vardas17371     Pavarde17371    3.04
Vardas17373     Pavarde17373    3.20
Vardas17375     Pavarde17375    3.36
Vardas17381     Pavarde17381    3.36
Vardas17383     Pavarde17383    3.60
Vardas17387     Pavarde17387    2.84
Vardas17388     Pavarde17388    3.36
Vardas17390     Pavarde17390    3.40
Vardas17391     Pavarde17391    3.28
Vardas17393     Pavarde17393    2.88
Vardas17396     Pavarde17396    3.60
Vardas17398     Pavarde17398    4.40
Vardas17399     Pavarde17399    4.60
Vardas17400     Pavarde17400    2.84
Vardas17403     Pavarde17403    2.96
Vardas17407     Pavarde17407    2.68
Vardas17410     Pavarde17410    2.44
Vardas17411     Pavarde17411    4.32
Vardas17412     Pavarde17412    4.08
Vardas17413     Pavarde17413    3.40
Vardas17418     Pavarde17418    3.92
Vardas17419     Pavarde17419    3.92
Vardas17423     Pavarde17423    4.44
Vardas17424     Pavarde17424    3.80
Vardas17426     Pavarde17426    4.04
Vardas17427     Pavarde17427    3.52
Vardas17429     Pavarde17429    3.92
Vardas17439     Pavarde17439    3.28
Vardas17440     Pavarde17440    3.52
Vardas17447     Pavarde17447    4.60
Vardas17448     Pavarde17448    3.76
Vardas17451     Pavarde17451    4.76
Vardas17452     Pavarde17452    3.00
Vardas17455     Pavarde17455    3.60
Vardas17456     Pavarde17456    3.88
Vardas17457     Pavarde17457    2.76
Vardas17460     Pavarde17460    3.64
Vardas17461     Pavarde17461    3.72
Vardas17462     Pavarde17462    4.36
Vardas17463     Pavarde17463    2.32
Vardas17468     Pavarde17468    3.44
Vardas17476     Pavarde17476    3.96
Vardas17478     Pavarde17478    3.88
Vardas17479     Pavarde17479    4.48
Vardas17481     Pavarde17481    3.28
Vardas17482     Pavarde17482    4.40
Vardas17483     Pavarde17483    3.40
Vardas17484     Pavarde17484    3.08
Vardas17486     Pavarde17486    2.76
Vardas17488     Pavarde17488    4.08
Vardas17490     Pavarde17490    4.16
Vardas17498     Pavarde17498    4.52
Vardas17500     Pavarde17500    4.12
Vardas17503     Pavarde17503    3.56
Vardas17506     Pavarde17506    3.80
Vardas17507     Pavarde17507    3.72
Vardas17509     Pavarde17509    4.64
Vardas17510     Pavarde17510    2.52
Vardas17511     Pavarde17511    3.48
Vardas17514     Pavarde17514    2.20
Vardas17515     Pavarde17515    2.84
Vardas17517     Pavarde17517    3.48
Vardas17518     Pavarde17518    3.72
Vardas17519     Pavarde17519    4.52
Vardas17522     Pavarde17522    3.40
Vardas17523     Pavarde17523    4.24
Vardas17524     Pavarde17524    3.96
Vardas17526     Pavarde17526    4.32
Vardas17528     Pavarde17528    2.96
Vardas17530     Pavarde17530    2.84
Vardas17532     Pavarde17532    3.76
Vardas17537     Pavarde17537    3.52
Vardas17542     Pavarde17542    2.84
Vardas17544     Pavarde17544    4.88
Vardas17545     Pavarde17545    3.68
Vardas17546     Pavarde17546    2.80
Vardas17550     Pavarde17550    2.08
Vardas17554     Pavarde17554    3.16
Vardas17557     Pavarde17557    3.36
Vardas17560     Pavarde17560    2.84
Vardas17568     Pavarde17568    4.12
Vardas17569     Pavarde17569    3.96
Vardas17574     Pavarde17574    4.40
Vardas17578     Pavarde17578    3.96
Vardas17580     Pavarde17580    3.64
Vardas17581     Pavarde17581    3.72
Vardas17584     Pavarde17584    3.00
Vardas17586     Pavarde17586    4.00
Vardas17589     Pavarde17589    4.56
Vardas17591     Pavarde17591    4.96
Vardas17593     Pavarde17593    4.88
Vardas17596     Pavarde17596    4.48
Vardas17600     Pavarde17600    4.44
Vardas17601     Pavarde17601    3.00
Vardas17605     Pavarde17605    3.16
Vardas17606     Pavarde17606    2.64
Vardas17607     Pavarde17607    3.52
Vardas17610     Pavarde17610    3.20
Vardas17611     Pavarde17611    2.80
Vardas17615     Pavarde17615    2.88
Vardas17618     Pavarde17618    3.24
Vardas17623     Pavarde17623    4.08
Vardas17624     Pavarde17624    2.28
Vardas17629     Pavarde17629    4.44
Vardas17630     Pavarde17630    2.96
Vardas17632     Pavarde17632    2.72
Vardas17633     Pavarde17633    4.64
Vardas17634     Pavarde17634    3.44
Vardas17635     Pavarde17635    2.80
Vardas17641     Pavarde17641    3.92
Vardas17644     Pavarde17644    3.28
Vardas17646     Pavarde17646    4.56
Vardas17647     Pavarde17647    3.28
Vardas17650     Pavarde17650    2.36
Vardas17657     Pavarde17657    2.64
Vardas17659     Pavarde17659    3.08
Vardas17663     Pavarde17663    3.28
Vardas17665     Pavarde17665    3.16
Vardas17669     Pavarde17669    4.28
Vardas17670     Pavarde17670    4.48
Vardas17671     Pavarde17671    3.52
Vardas17673     Pavarde17673    2.04
Vardas17674     Pavarde17674    3.64
Vardas17676     Pavarde17676    4.96
Vardas17678     Pavarde17678    3.24
Vardas17680     Pavarde17680    4.00
Vardas17681     Pavarde17681    4.68
Vardas17686     Pavarde17686    4.08
Vardas17687     Pavarde17687    3.56
Vardas17689     Pavarde17689    4.40
Vardas17697     Pavarde17697    3.08
Vardas17701     Pavarde17701    2.40
Vardas17704     Pavarde17704    4.12
Vardas17708     Pavarde17708    4.20
Vardas17709     Pavarde17709    4.08
Vardas17710     Pavarde17710    2.76
Vardas17712     Pavarde17712    3.00
Vardas17714     Pavarde17714    4.84
Vardas17718     Pavarde17718    3.52
Vardas17720     Pavarde17720    4.64
Vardas17722     Pavarde17722    3.40
Vardas17723     Pavarde17723    4.88
Vardas17724     Pavarde17724    4.08
Vardas17727     Pavarde17727    3.56
Vardas17729     Pavarde17729    3.76
Vardas17731     Pavarde17731    3.60
Vardas17732     Pavarde17732    4.52
Vardas17733     Pavarde17733    4.88
Vardas17740     Pavarde17740    4.64
Vardas17743     Pavarde17743    3.20
Vardas17744     Pavarde17744    3.88
Vardas17747     Pavarde17747    3.64
Vardas17748     Pavarde17748    3.88
Vardas17751     Pavarde17751    4.96
Vardas17752     Pavarde17752    3.68
Vardas17756     Pavarde17756    3.84
Vardas17757     Pavarde17757    2.12
Vardas17760     Pavarde17760    3.56
Vardas17762     Pavarde17762    3.80
Vardas17763     Pavarde17763    3.76
Vardas17774     Pavarde17774    3.80
Vardas17777     Pavarde17777    4.16
Vardas17784     Pavarde17784    1.88
Vardas17786     Pavarde17786    4.20
Vardas17787     Pavarde17787    3.28
Vardas17788     Pavarde17788    4.00
Vardas17791     Pavarde17791    4.48
Vardas17795     Pavarde17795    3.64
Vardas17799     Pavarde17799    2.68
Vardas17802     Pavarde17802    4.64
Vardas17803     Pavarde17803    3.48
Vardas17804     Pavarde17804    3.12
Vardas17813     Pavarde17813    4.52
Vardas17820     Pavarde17820    2.96
Vardas17821     Pavarde17821    4.68
Vardas17827     Pavarde17827    3.36
Vardas17828     Pavarde17828    3.96
Vardas17835     Pavarde17835    2.72
Vardas17839     Pavarde17839    2.52
Vardas17841     Pavarde17841    3.80
Vardas17844     Pavarde17844    4.88
Vardas17847     Pavarde17847    4.88
Vardas17852     Pavarde17852    2.92
Vardas17854     Pavarde17854    4.36
Vardas17858     Pavarde17858    3.80
Vardas17865     Pavarde17865    2.72
Vardas17867     Pavarde17867    3.44
Vardas17872     Pavarde17872    3.28
Vardas17874     Pavarde17874    4.44
Vardas17879     Pavarde17879    4.92
Vardas17881     Pavarde17881    2.52
Vardas17886     Pavarde17886    2.32
Vardas17887     Pavarde17887    3.56
Vardas17892     Pavarde17892    4.04
Vardas17894     Pavarde17894    4.40
Vardas17896     Pavarde17896    4.72
Vardas17897     Pavarde17897    4.56
Vardas17899     Pavarde17899    3.28
Vardas17900     Pavarde17900    3.28
Vardas17905     Pavarde17905    3.08
Vardas17906     Pavarde17906    4.04
Vardas17913     Pavarde17913    4.20
Vardas17914     Pavarde17914    4.44
Vardas17920     Pavarde17920    3.96
Vardas17921     Pavarde17921    3.72
Vardas17922     Pavarde17922    3.96
