Vardas         Pavarde        Galutinis balas (vid.)
Vardas3551      Pavarde3551     7.12
Vardas3552      Pavarde3552     6.96
Vardas3554      Pavarde3554     7.68
Vardas3557      Pavarde3557     6.92
Vardas3558      Pavarde3558     5.88
Vardas3560      Pavarde3560     6.24
Vardas3561      Pavarde3561     6.88
Vardas3563      Pavarde3563     7.68
Vardas3565      Pavarde3565     6.48
Vardas3566      Pavarde3566     8.04
Vardas3567      Pavarde3567     5.96
Vardas3568      Pavarde3568     5.80
Vardas3572      Pavarde3572     5.72
Vardas3573      Pavarde3573     5.08
Vardas3574      Pavarde3574     5.64
Vardas3576      Pavarde3576     5.60
Vardas3581      Pavarde3581     7.92
Vardas3582      Pavarde3582     6.64
Vardas3583      Pavarde3583     5.36
Vardas3584      Pavarde3584     5.20
Vardas3586      Pavarde3586     5.20
Vardas3587      Pavarde3587     6.00
Vardas3588      Pavarde3588     8.24
Vardas3590      Pavarde3590     9.04
Vardas3591      Pavarde3591     8.00
Vardas3592      Pavarde3592     8.04
Vardas3593      Pavarde3593     5.16
Vardas3594      Pavarde3594     7.84
Vardas3596      Pavarde3596     6.32
Vardas3597      Pavarde3597     5.76
Vardas3598      Pavarde3598     8.04
Vardas3601      Pavarde3601     5.12
Vardas3602      Pavarde3602     6.12
Vardas3603      Pavarde3603     6.60
Vardas3604      Pavarde3604     7.16
Vardas3605      Pavarde3605     6.72
Vardas3606      Pavarde3606     8.88
Vardas3607      Pavarde3607     6.60
Vardas3608      Pavarde3608     5.92
Vardas3610      Pavarde3610     6.32
Vardas3613      Pavarde3613     5.92
Vardas3614      Pavarde3614     5.12
Vardas3615      Pavarde3615     7.68
Vardas3617      Pavarde3617     8.00
Vardas3618      Pavarde3618     7.96
Vardas3619      Pavarde3619     5.08
Vardas3620      Pavarde3620     7.36
Vardas3621      Pavarde3621     5.08
Vardas3624      Pavarde3624     5.84
Vardas3629      Pavarde3629     8.80
Vardas3633      Pavarde3633     8.80
Vardas3634      Pavarde3634     6.12
Vardas3635      Pavarde3635     7.08
Vardas3636      Pavarde3636     5.08
Vardas3637      Pavarde3637     6.00
Vardas3638      Pavarde3638     5.44
Vardas3640      Pavarde3640     7.96
Vardas3642      Pavarde3642     6.44
Vardas3643      Pavarde3643     7.88
Vardas3644      Pavarde3644     5.64
Vardas3645      Pavarde3645     7.84
Vardas3647      Pavarde3647     6.44
Vardas3648      Pavarde3648     7.20
Vardas3651      Pavarde3651     8.36
Vardas3653      Pavarde3653     7.36
Vardas3654      Pavarde3654     5.04
Vardas3655      Pavarde3655     5.80
Vardas3656      Pavarde3656     8.04
Vardas3657      Pavarde3657     5.80
Vardas3658      Pavarde3658     8.08
Vardas3659      Pavarde3659     6.52
Vardas3661      Pavarde3661     5.88
Vardas3664      Pavarde3664     6.88
Vardas3667      Pavarde3667     7.92
Vardas3671      Pavarde3671     8.64
Vardas3672      Pavarde3672     8.24
Vardas3674      Pavarde3674     6.28
Vardas3675      Pavarde3675     7.96
Vardas3676      Pavarde3676     8.60
Vardas3679      Pavarde3679     6.20
Vardas3680      Pavarde3680     5.44
Vardas3682      Pavarde3682     7.08
Vardas3683      Pavarde3683     6.32
Vardas3686      Pavarde3686     7.44
Vardas3687      Pavarde3687     7.96
Vardas3688      Pavarde3688     6.32
Vardas3689      Pavarde3689     7.92
Vardas3690      Pavarde3690     5.48
Vardas3692      Pavarde3692     5.12
Vardas3695      Pavarde3695     6.96
Vardas3696      Pavarde3696     5.76
Vardas3697      Pavarde3697     6.68
Vardas3698      Pavarde3698     7.08
Vardas3701      Pavarde3701     9.28
Vardas3702      Pavarde3702     7.20
Vardas3703      Pavarde3703     7.56
Vardas3704      Pavarde3704     7.08
Vardas3705      Pavarde3705     6.16
Vardas3706      Pavarde3706     8.00
Vardas3707      Pavarde3707     6.28
Vardas3708      Pavarde3708     8.20
Vardas3710      Pavarde3710     5.84
Vardas3711      Pavarde3711     6.84
Vardas3712      Pavarde3712     6.28
Vardas3715      Pavarde3715     6.92
Vardas3716      Pavarde3716     6.32
Vardas3718      Pavarde3718     6.12
Vardas3719      Pavarde3719     6.64
Vardas3720      Pavarde3720     6.84
Vardas3722      Pavarde3722     5.48
Vardas3723      Pavarde3723     6.88
Vardas3724      Pavarde3724     6.96
Vardas3727      Pavarde3727     5.96
Vardas3728      Pavarde3728     5.28
Vardas3730      Pavarde3730     6.32
Vardas3732      Pavarde3732     5.44
Vardas3733      Pavarde3733     5.52
Vardas3734      Pavarde3734     6.04
Vardas3735      Pavarde3735     6.08
Vardas3737      Pavarde3737     5.28
Vardas3740      Pavarde3740     7.04
Vardas3742      Pavarde3742     8.00
Vardas3743      Pavarde3743     7.08
Vardas3745      Pavarde3745     6.24
Vardas3750      Pavarde3750     7.32
Vardas3752      Pavarde3752     8.00
Vardas3753      Pavarde3753     5.96
Vardas3754      Pavarde3754     6.28
Vardas3755      Pavarde3755     7.68
Vardas3756      Pavarde3756     6.16
Vardas3758      Pavarde3758     8.60
Vardas3759      Pavarde3759     6.20
Vardas3761      Pavarde3761     7.68
Vardas3766      Pavarde3766     7.24
Vardas3767      Pavarde3767     5.68
Vardas3768      Pavarde3768     5.68
Vardas3769      Pavarde3769     6.08
Vardas3771      Pavarde3771     5.04
Vardas3772      Pavarde3772     8.08
Vardas3773      Pavarde3773     6.20
Vardas3774      Pavarde3774     7.40
Vardas3775      Pavarde3775     5.72
Vardas3779      Pavarde3779     7.32
Vardas3783      Pavarde3783     5.68
Vardas3787      Pavarde3787     7.76
Vardas3792      Pavarde3792     8.12
Vardas3793      Pavarde3793     5.08
Vardas3794      Pavarde3794     7.48
Vardas3795      Pavarde3795     6.56
Vardas3796      Pavarde3796     7.76
Vardas3798      Pavarde3798     6.60
Vardas3800      Pavarde3800     6.40
Vardas3802      Pavarde3802     8.16
Vardas3803      Pavarde3803     6.80
Vardas3804      Pavarde3804     6.16
Vardas3806      Pavarde3806     5.12
Vardas3810      Pavarde3810     5.56
Vardas3811      Pavarde3811     7.84
Vardas3812      Pavarde3812     6.60
Vardas3814      Pavarde3814     6.60
Vardas3816      Pavarde3816     5.52
Vardas3818      Pavarde3818     6.40
Vardas3819      Pavarde3819     6.72
Vardas3820      Pavarde3820     6.20
Vardas3821      Pavarde3821     7.36
Vardas3822      Pavarde3822     7.60
Vardas3825      Pavarde3825     7.32
Vardas3827      Pavarde3827     6.76
Vardas3829      Pavarde3829     5.08
Vardas3830      Pavarde3830     5.56
Vardas3832      Pavarde3832     6.64
Vardas3833      Pavarde3833     5.24
Vardas3834      Pavarde3834     6.60
Vardas3835      Pavarde3835     5.40
Vardas3836      Pavarde3836     6.68
Vardas3837      Pavarde3837     5.92
Vardas3839      Pavarde3839     8.00
Vardas3841      Pavarde3841     7.72
Vardas3843      Pavarde3843     7.20
Vardas3844      Pavarde3844     6.60
Vardas3845      Pavarde3845     7.92
Vardas3847      Pavarde3847     5.68
Vardas3849      Pavarde3849     6.08
Vardas3850      Pavarde3850     7.68
Vardas3852      Pavarde3852     5.20
Vardas3853      Pavarde3853     8.96
Vardas3856      Pavarde3856     7.36
Vardas3857      Pavarde3857     6.68
Vardas3858      Pavarde3858     5.48
Vardas3859      Pavarde3859     5.96
Vardas3860      Pavarde3860     6.60
Vardas3864      Pavarde3864     5.72
Vardas3868      Pavarde3868     7.84
Vardas3870      Pavarde3870     6.68
Vardas3873      Pavarde3873     7.00
Vardas3874      Pavarde3874     6.36
Vardas3875      Pavarde3875     5.52
Vardas3876      Pavarde3876     8.16
Vardas3877      Pavarde3877     6.36
Vardas3878      Pavarde3878     6.36
Vardas3880      Pavarde3880     5.52
Vardas3881      Pavarde3881     5.64
Vardas3883      Pavarde3883     7.08
Vardas3885      Pavarde3885     6.48
Vardas3886      Pavarde3886     6.88
Vardas3888      Pavarde3888     5.72
Vardas3890      Pavarde3890     9.12
Vardas3891      Pavarde3891     7.40
Vardas3892      Pavarde3892     6.00
Vardas3893      Pavarde3893     8.20
Vardas3894      Pavarde3894     5.64
Vardas3895      Pavarde3895     7.08
Vardas3897      Pavarde3897     6.80
Vardas3898      Pavarde3898     5.80
Vardas3899      Pavarde3899     5.92
Vardas3901      Pavarde3901     5.96
Vardas3902      Pavarde3902     6.00
Vardas3906      Pavarde3906     5.28
Vardas3907      Pavarde3907     5.12
Vardas3908      Pavarde3908     6.40
Vardas3909      Pavarde3909     6.56
Vardas3910      Pavarde3910     5.64
Vardas3911      Pavarde3911     5.76
Vardas3912      Pavarde3912     7.48
Vardas3914      Pavarde3914     6.96
Vardas3916      Pavarde3916     6.80
Vardas3920      Pavarde3920     8.48
Vardas3921      Pavarde3921     8.72
Vardas3923      Pavarde3923     8.28
Vardas3924      Pavarde3924     8.16
Vardas3931      Pavarde3931     7.60
Vardas3933      Pavarde3933     5.64
Vardas3934      Pavarde3934     8.24
Vardas3936      Pavarde3936     5.20
Vardas3937      Pavarde3937     5.20
Vardas3938      Pavarde3938     7.64
Vardas3940      Pavarde3940     7.88
Vardas3941      Pavarde3941     7.52
Vardas3942      Pavarde3942     7.44
Vardas3943      Pavarde3943     7.68
Vardas3945      Pavarde3945     8.64
Vardas3946      Pavarde3946     7.72
Vardas3954      Pavarde3954     7.84
Vardas3956      Pavarde3956     5.56
Vardas3957      Pavarde3957     7.92
Vardas3958      Pavarde3958     7.40
Vardas3959      Pavarde3959     9.36
Vardas3960      Pavarde3960     6.00
Vardas3961      Pavarde3961     6.32
Vardas3964      Pavarde3964     5.88
Vardas3965      Pavarde3965     6.36
Vardas3966      Pavarde3966     7.96
Vardas3967      Pavarde3967     6.40
Vardas3968      Pavarde3968     6.48
Vardas3970      Pavarde3970     5.48
Vardas3971      Pavarde3971     7.24
Vardas3972      Pavarde3972     6.16
Vardas3974      Pavarde3974     7.88
Vardas3978      Pavarde3978     6.52
Vardas3985      Pavarde3985     7.88
Vardas3986      Pavarde3986     6.76
Vardas3988      Pavarde3988     8.80
Vardas3989      Pavarde3989     7.68
Vardas3996      Pavarde3996     6.96
Vardas3997      Pavarde3997     6.40
Vardas4000      Pavarde4000     7.32
Vardas4001      Pavarde4001     5.04
Vardas4002      Pavarde4002     6.56
Vardas4003      Pavarde4003     5.52
Vardas4004      Pavarde4004     6.72
Vardas4005      Pavarde4005     5.64
Vardas4011      Pavarde4011     7.48
Vardas4012      Pavarde4012     5.04
Vardas4013      Pavarde4013     7.12
Vardas4015      Pavarde4015     5.16
Vardas4019      Pavarde4019     5.52
Vardas4020      Pavarde4020     5.68
Vardas4021      Pavarde4021     6.24
Vardas4022      Pavarde4022     6.56
Vardas4024      Pavarde4024     7.12
Vardas4025      Pavarde4025     7.60
Vardas4028      Pavarde4028     6.92
Vardas4029      Pavarde4029     5.16
Vardas4030      Pavarde4030     8.00
Vardas4031      Pavarde4031     5.44
Vardas4033      Pavarde4033     6.80
Vardas4034      Pavarde4034     8.08
Vardas4035      Pavarde4035     8.40
Vardas4036      Pavarde4036     7.24
Vardas4037      Pavarde4037     7.04
Vardas4040      Pavarde4040     7.76
Vardas4041      Pavarde4041     7.08
Vardas4042      Pavarde4042     5.92
Vardas4043      Pavarde4043     8.80
Vardas4047      Pavarde4047     7.88
Vardas4049      Pavarde4049     6.76
Vardas4055      Pavarde4055     6.72
Vardas4056      Pavarde4056     7.36
Vardas4057      Pavarde4057     6.72
Vardas4058      Pavarde4058     6.04
Vardas4059      Pavarde4059     7.52
Vardas4060      Pavarde4060     6.60
Vardas4064      Pavarde4064     7.40
Vardas4065      Pavarde4065     5.16
Vardas4068      Pavarde4068     6.48
Vardas4069      Pavarde4069     5.00
Vardas4072      Pavarde4072     7.24
Vardas4073      Pavarde4073     6.76
Vardas4074      Pavarde4074     7.96
Vardas4075      Pavarde4075     5.60
Vardas4077      Pavarde4077     6.24
Vardas4079      Pavarde4079     5.92
Vardas4080      Pavarde4080     8.00
Vardas4082      Pavarde4082     6.88
Vardas4085      Pavarde4085     6.16
Vardas4086      Pavarde4086     5.72
Vardas4087      Pavarde4087     6.56
Vardas4089      Pavarde4089     7.64
Vardas4091      Pavarde4091     6.96
Vardas4092      Pavarde4092     7.48
Vardas4095      Pavarde4095     7.28
Vardas4096      Pavarde4096     8.88
Vardas4097      Pavarde4097     7.80
Vardas4098      Pavarde4098     7.56
Vardas4099      Pavarde4099     6.36
Vardas4100      Pavarde4100     7.08
Vardas4104      Pavarde4104     7.48
Vardas4105      Pavarde4105     7.84
Vardas4106      Pavarde4106     6.20
Vardas4108      Pavarde4108     6.32
Vardas4109      Pavarde4109     6.88
Vardas4110      Pavarde4110     5.28
Vardas4111      Pavarde4111     5.96
Vardas4112      Pavarde4112     8.52
Vardas4113      Pavarde4113     7.96
Vardas4114      Pavarde4114     7.20
Vardas4115      Pavarde4115     5.52
Vardas4118      Pavarde4118     5.96
Vardas4119      Pavarde4119     5.60
Vardas4121      Pavarde4121     6.72
Vardas4122      Pavarde4122     7.76
Vardas4123      Pavarde4123     5.56
Vardas4124      Pavarde4124     7.32
Vardas4125      Pavarde4125     7.60
Vardas4126      Pavarde4126     7.36
Vardas4127      Pavarde4127     8.00
Vardas4128      Pavarde4128     6.96
Vardas4130      Pavarde4130     5.32
Vardas4131      Pavarde4131     7.56
Vardas4132      Pavarde4132     6.08
Vardas4133      Pavarde4133     5.24
Vardas4134      Pavarde4134     5.96
Vardas4136      Pavarde4136     6.00
Vardas4137      Pavarde4137     6.76
Vardas4139      Pavarde4139     7.80
Vardas4141      Pavarde4141     5.24
Vardas4143      Pavarde4143     8.08
Vardas4144      Pavarde4144     8.12
Vardas4145      Pavarde4145     7.80
Vardas4146      Pavarde4146     8.40
Vardas4147      Pavarde4147     7.44
Vardas4148      Pavarde4148     8.20
Vardas4150      Pavarde4150     6.48
Vardas4152      Pavarde4152     7.84
Vardas4154      Pavarde4154     6.92
Vardas4155      Pavarde4155     6.68
Vardas4156      Pavarde4156     6.52
Vardas4157      Pavarde4157     5.36
Vardas4158      Pavarde4158     8.64
Vardas4160      Pavarde4160     6.12
Vardas4161      Pavarde4161     7.16
Vardas4162      Pavarde4162     5.64
Vardas4163      Pavarde4163     6.40
Vardas4166      Pavarde4166     6.56
Vardas4167      Pavarde4167     7.24
Vardas4169      Pavarde4169     5.72
Vardas4171      Pavarde4171     7.44
Vardas4173      Pavarde4173     5.24
Vardas4174      Pavarde4174     6.64
Vardas4175      Pavarde4175     5.72
Vardas4177      Pavarde4177     5.24
Vardas4178      Pavarde4178     7.04
Vardas4179      Pavarde4179     7.16
Vardas4184      Pavarde4184     7.20
Vardas4186      Pavarde4186     5.76
Vardas4188      Pavarde4188     5.60
Vardas4190      Pavarde4190     5.80
Vardas4191      Pavarde4191     7.68
Vardas4192      Pavarde4192     5.56
Vardas4193      Pavarde4193     7.76
Vardas4194      Pavarde4194     7.24
Vardas4196      Pavarde4196     6.36
Vardas4197      Pavarde4197     8.32
Vardas4200      Pavarde4200     7.44
Vardas4202      Pavarde4202     8.32
Vardas4205      Pavarde4205     7.72
Vardas4207      Pavarde4207     6.36
Vardas4208      Pavarde4208     6.80
Vardas4210      Pavarde4210     7.16
Vardas4211      Pavarde4211     7.64
Vardas4212      Pavarde4212     8.12
Vardas4214      Pavarde4214     6.80
Vardas4215      Pavarde4215     6.52
Vardas4217      Pavarde4217     6.28
Vardas4218      Pavarde4218     8.80
Vardas4219      Pavarde4219     7.28
Vardas4220      Pavarde4220     8.72
Vardas4223      Pavarde4223     7.24
Vardas4224      Pavarde4224     6.20
Vardas4227      Pavarde4227     6.28
Vardas4229      Pavarde4229     8.16
Vardas4231      Pavarde4231     7.72
Vardas4232      Pavarde4232     6.12
Vardas4234      Pavarde4234     7.32
Vardas4237      Pavarde4237     8.24
Vardas4238      Pavarde4238     7.76
Vardas4239      Pavarde4239     5.04
Vardas4241      Pavarde4241     5.96
Vardas4242      Pavarde4242     6.36
Vardas4243      Pavarde4243     8.80
Vardas4245      Pavarde4245     7.00
Vardas4247      Pavarde4247     6.92
Vardas4248      Pavarde4248     6.52
Vardas4251      Pavarde4251     6.16
Vardas4252      Pavarde4252     7.28
Vardas4258      Pavarde4258     7.72
Vardas4259      Pavarde4259     5.68
Vardas4263      Pavarde4263     7.64
Vardas4264      Pavarde4264     7.40
Vardas4265      Pavarde4265     7.24
Vardas4266      Pavarde4266     7.64
Vardas4267      Pavarde4267     8.40
Vardas4269      Pavarde4269     5.52
Vardas4271      Pavarde4271     5.88
Vardas4272      Pavarde4272     5.20
Vardas4274      Pavarde4274     8.40
Vardas4275      Pavarde4275     5.52
Vardas4277      Pavarde4277     6.08
Vardas4278      Pavarde4278     7.92
Vardas4279      Pavarde4279     7.08
Vardas4280      Pavarde4280     8.12
Vardas4282      Pavarde4282     5.68
Vardas4284      Pavarde4284     7.60
Vardas4285      Pavarde4285     8.52
Vardas4287      Pavarde4287     8.16
Vardas4288      Pavarde4288     6.60
Vardas4289      Pavarde4289     6.84
Vardas4292      Pavarde4292     7.28
Vardas4293      Pavarde4293     5.84
Vardas4294      Pavarde4294     9.20
Vardas4296      Pavarde4296     7.44
Vardas4297      Pavarde4297     7.12
Vardas4298      Pavarde4298     5.96
Vardas4299      Pavarde4299     7.28
Vardas4300      Pavarde4300     7.12
Vardas4302      Pavarde4302     7.36
Vardas4303      Pavarde4303     5.36
Vardas4304      Pavarde4304     5.76
Vardas4310      Pavarde4310     7.56
Vardas4311      Pavarde4311     7.28
Vardas4314      Pavarde4314     6.84
Vardas4316      Pavarde4316     5.88
Vardas4317      Pavarde4317     7.84
Vardas4320      Pavarde4320     7.56
Vardas4322      Pavarde4322     6.00
Vardas4324      Pavarde4324     6.88
Vardas4327      Pavarde4327     6.44
Vardas4329      Pavarde4329     7.08
Vardas4331      Pavarde4331     5.84
Vardas4333      Pavarde4333     7.48
Vardas4335      Pavarde4335     6.96
Vardas4336      Pavarde4336     6.88
Vardas4337      Pavarde4337     7.32
Vardas4340      Pavarde4340     8.24
Vardas4342      Pavarde4342     8.12
Vardas4343      Pavarde4343     6.08
Vardas4344      Pavarde4344     7.04
Vardas4346      Pavarde4346     6.04
Vardas4347      Pavarde4347     7.80
Vardas4348      Pavarde4348     8.28
Vardas4349      Pavarde4349     5.44
Vardas4351      Pavarde4351     7.44
