Vardas         Pavarde        Galutinis balas (vid.)
Vardas29044     Pavarde29044    8.40
Vardas29045     Pavarde29045    6.72
Vardas29047     Pavarde29047    6.48
Vardas29048     Pavarde29048    6.84
Vardas29050     Pavarde29050    8.52
Vardas29052     Pavarde29052    8.48
Vardas29054     Pavarde29054    6.52
Vardas29055     Pavarde29055    5.32
Vardas29058     Pavarde29058    5.60
Vardas29059     Pavarde29059    8.00
Vardas29060     Pavarde29060    8.24
Vardas29061     Pavarde29061    7.52
Vardas29062     Pavarde29062    8.48
Vardas29067     Pavarde29067    6.36
Vardas29068     Pavarde29068    5.88
Vardas29069     Pavarde29069    6.92
Vardas29071     Pavarde29071    7.28
Vardas29072     Pavarde29072    7.68
Vardas29073     Pavarde29073    6.96
Vardas29074     Pavarde29074    7.88
Vardas29075     Pavarde29075    6.28
Vardas29076     Pavarde29076    7.08
Vardas29078     Pavarde29078    6.76
Vardas29082     Pavarde29082    5.76
Vardas29083     Pavarde29083    8.16
Vardas29084     Pavarde29084    6.36
Vardas29085     Pavarde29085    6.72
Vardas29086     Pavarde29086    6.20
Vardas29087     Pavarde29087    6.88
Vardas29089     Pavarde29089    6.04
Vardas29090     Pavarde29090    8.56
Vardas29091     Pavarde29091    5.24
Vardas29092     Pavarde29092    8.16
Vardas29094     Pavarde29094    5.80
Vardas29098     Pavarde29098    5.40
Vardas29100     Pavarde29100    6.44
Vardas29102     Pavarde29102    8.24
Vardas29103     Pavarde29103    5.60
Vardas29105     Pavarde29105    6.76
Vardas29106     Pavarde29106    7.16
Vardas29107     Pavarde29107    8.64
Vardas29108     Pavarde29108    6.08
Vardas29111     Pavarde29111    7.60
Vardas29112     Pavarde29112    8.56
Vardas29113     Pavarde29113    5.96
Vardas29114     Pavarde29114    5.04
Vardas29116     Pavarde29116    8.00
Vardas29118     Pavarde29118    5.16
Vardas29119     Pavarde29119    7.40
Vardas29120     Pavarde29120    5.12
Vardas29123     Pavarde29123    7.24
Vardas29124     Pavarde29124    5.96
Vardas29125     Pavarde29125    6.88
Vardas29126     Pavarde29126    6.20
Vardas29130     Pavarde29130    5.24
Vardas29131     Pavarde29131    6.00
Vardas29132     Pavarde29132    5.72
Vardas29133     Pavarde29133    8.28
Vardas29135     Pavarde29135    6.64
Vardas29136     Pavarde29136    6.56
Vardas29137     Pavarde29137    6.24
Vardas29139     Pavarde29139    5.20
Vardas29140     Pavarde29140    9.36
Vardas29141     Pavarde29141    7.52
Vardas29144     Pavarde29144    6.52
Vardas29145     Pavarde29145    7.44
Vardas29146     Pavarde29146    5.24
Vardas29147     Pavarde29147    7.48
Vardas29149     Pavarde29149    7.04
Vardas29150     Pavarde29150    8.56
Vardas29151     Pavarde29151    7.84
Vardas29153     Pavarde29153    6.28
Vardas29154     Pavarde29154    5.80
Vardas29155     Pavarde29155    7.76
Vardas29156     Pavarde29156    8.04
Vardas29157     Pavarde29157    7.24
Vardas29159     Pavarde29159    5.76
Vardas29160     Pavarde29160    5.72
Vardas29162     Pavarde29162    6.32
Vardas29164     Pavarde29164    7.72
Vardas29165     Pavarde29165    6.20
Vardas29166     Pavarde29166    7.80
Vardas29168     Pavarde29168    8.36
Vardas29169     Pavarde29169    7.16
Vardas29170     Pavarde29170    8.24
Vardas29172     Pavarde29172    6.16
Vardas29173     Pavarde29173    7.64
Vardas29174     Pavarde29174    6.52
Vardas29175     Pavarde29175    5.92
Vardas29176     Pavarde29176    6.44
Vardas29181     Pavarde29181    7.28
Vardas29182     Pavarde29182    6.24
Vardas29184     Pavarde29184    5.36
Vardas29187     Pavarde29187    5.28
Vardas29189     Pavarde29189    7.36
Vardas29191     Pavarde29191    6.60
Vardas29195     Pavarde29195    7.32
Vardas29199     Pavarde29199    5.84
Vardas29200     Pavarde29200    7.72
Vardas29202     Pavarde29202    5.08
Vardas29203     Pavarde29203    8.72
Vardas29204     Pavarde29204    5.72
Vardas29205     Pavarde29205    6.64
Vardas29207     Pavarde29207    5.00
Vardas29209     Pavarde29209    7.52
Vardas29213     Pavarde29213    8.56
Vardas29214     Pavarde29214    5.60
Vardas29216     Pavarde29216    5.16
Vardas29220     Pavarde29220    8.72
Vardas29221     Pavarde29221    6.52
Vardas29223     Pavarde29223    7.56
Vardas29226     Pavarde29226    7.32
Vardas29231     Pavarde29231    7.32
Vardas29232     Pavarde29232    5.60
Vardas29233     Pavarde29233    5.24
Vardas29235     Pavarde29235    8.88
Vardas29236     Pavarde29236    7.28
Vardas29238     Pavarde29238    6.64
Vardas29239     Pavarde29239    6.92
Vardas29241     Pavarde29241    8.72
Vardas29242     Pavarde29242    5.64
Vardas29243     Pavarde29243    5.68
Vardas29245     Pavarde29245    6.20
Vardas29247     Pavarde29247    8.40
Vardas29249     Pavarde29249    8.48
Vardas29250     Pavarde29250    8.20
Vardas29253     Pavarde29253    6.40
Vardas29254     Pavarde29254    6.68
Vardas29257     Pavarde29257    6.88
Vardas29258     Pavarde29258    7.52
Vardas29259     Pavarde29259    6.76
Vardas29261     Pavarde29261    8.56
Vardas29262     Pavarde29262    7.60
Vardas29263     Pavarde29263    5.60
Vardas29264     Pavarde29264    6.88
Vardas29266     Pavarde29266    7.56
Vardas29267     Pavarde29267    6.28
Vardas29268     Pavarde29268    7.72
Vardas29269     Pavarde29269    7.72
Vardas29272     Pavarde29272    6.24
Vardas29273     Pavarde29273    7.56
Vardas29274     Pavarde29274    8.48
Vardas29277     Pavarde29277    7.24
Vardas29278     Pavarde29278    5.40
Vardas29281     Pavarde29281    7.08
Vardas29282     Pavarde29282    5.28
Vardas29284     Pavarde29284    7.44
Vardas29289     Pavarde29289    5.88
Vardas29290     Pavarde29290    6.76
Vardas29291     Pavarde29291    7.56
Vardas29292     Pavarde29292    6.24
Vardas29295     Pavarde29295    6.88
Vardas29296     Pavarde29296    7.48
Vardas29297     Pavarde29297    5.64
Vardas29299     Pavarde29299    7.28
Vardas29301     Pavarde29301    7.60
Vardas29302     Pavarde29302    8.24
Vardas29303     Pavarde29303    7.96
Vardas29304     Pavarde29304    8.40
Vardas29306     Pavarde29306    7.32
Vardas29307     Pavarde29307    5.84
Vardas29308     Pavarde29308    6.40
Vardas29309     Pavarde29309    6.80
Vardas29310     Pavarde29310    5.44
Vardas29312     Pavarde29312    6.56
Vardas29317     Pavarde29317    7.64
Vardas29318     Pavarde29318    8.68
Vardas29322     Pavarde29322    5.24
Vardas29325     Pavarde29325    8.04
Vardas29326     Pavarde29326    7.72
Vardas29327     Pavarde29327    5.12
Vardas29329     Pavarde29329    7.76
Vardas29330     Pavarde29330    7.96
Vardas29331     Pavarde29331    5.04
Vardas29335     Pavarde29335    6.28
Vardas29336     Pavarde29336    8.40
Vardas29339     Pavarde29339    7.08
Vardas29340     Pavarde29340    5.04
Vardas29342     Pavarde29342    7.88
Vardas29345     Pavarde29345    5.24
Vardas29346     Pavarde29346    6.68
Vardas29348     Pavarde29348    5.52
Vardas29355     Pavarde29355    7.16
Vardas29356     Pavarde29356    6.08
Vardas29359     Pavarde29359    7.04
Vardas29361     Pavarde29361    7.84
Vardas29362     Pavarde29362    7.12
Vardas29363     Pavarde29363    5.68
Vardas29367     Pavarde29367    8.04
Vardas29369     Pavarde29369    6.28
Vardas29370     Pavarde29370    7.20
Vardas29371     Pavarde29371    5.68
Vardas29374     Pavarde29374    7.76
Vardas29375     Pavarde29375    6.48
Vardas29377     Pavarde29377    5.40
Vardas29378     Pavarde29378    8.64
Vardas29381     Pavarde29381    6.28
Vardas29383     Pavarde29383    6.20
Vardas29385     Pavarde29385    5.64
Vardas29386     Pavarde29386    7.36
Vardas29388     Pavarde29388    8.24
Vardas29389     Pavarde29389    6.36
Vardas29390     Pavarde29390    7.72
Vardas29391     Pavarde29391    6.48
Vardas29392     Pavarde29392    5.56
Vardas29393     Pavarde29393    6.60
Vardas29394     Pavarde29394    7.64
Vardas29397     Pavarde29397    5.20
Vardas29398     Pavarde29398    6.56
Vardas29399     Pavarde29399    7.32
Vardas29403     Pavarde29403    6.16
Vardas29404     Pavarde29404    8.16
Vardas29405     Pavarde29405    5.92
Vardas29407     Pavarde29407    6.04
Vardas29408     Pavarde29408    5.32
Vardas29411     Pavarde29411    6.36
Vardas29412     Pavarde29412    7.60
Vardas29414     Pavarde29414    8.56
Vardas29418     Pavarde29418    7.68
Vardas29421     Pavarde29421    7.00
Vardas29422     Pavarde29422    5.16
Vardas29429     Pavarde29429    8.68
Vardas29432     Pavarde29432    8.28
Vardas29433     Pavarde29433    6.00
Vardas29438     Pavarde29438    5.20
Vardas29439     Pavarde29439    5.80
Vardas29441     Pavarde29441    8.20
Vardas29442     Pavarde29442    7.08
Vardas29443     Pavarde29443    6.44
Vardas29446     Pavarde29446    8.12
Vardas29447     Pavarde29447    7.48
Vardas29448     Pavarde29448    8.56
Vardas29451     Pavarde29451    8.96
Vardas29454     Pavarde29454    5.36
Vardas29455     Pavarde29455    6.44
Vardas29456     Pavarde29456    6.72
Vardas29457     Pavarde29457    6.24
Vardas29458     Pavarde29458    7.64
Vardas29462     Pavarde29462    7.32
Vardas29464     Pavarde29464    5.96
Vardas29466     Pavarde29466    5.00
Vardas29468     Pavarde29468    6.28
Vardas29469     Pavarde29469    6.36
Vardas29470     Pavarde29470    5.88
Vardas29471     Pavarde29471    6.56
Vardas29474     Pavarde29474    8.60
Vardas29475     Pavarde29475    7.32
Vardas29479     Pavarde29479    7.24
Vardas29480     Pavarde29480    6.84
Vardas29481     Pavarde29481    8.56
Vardas29482     Pavarde29482    6.76
Vardas29483     Pavarde29483    5.64
Vardas29484     Pavarde29484    5.88
Vardas29485     Pavarde29485    6.36
Vardas29487     Pavarde29487    7.52
Vardas29488     Pavarde29488    5.24
Vardas29489     Pavarde29489    6.80
Vardas29490     Pavarde29490    6.12
Vardas29492     Pavarde29492    8.16
Vardas29493     Pavarde29493    5.00
Vardas29495     Pavarde29495    5.68
Vardas29496     Pavarde29496    5.24
Vardas29497     Pavarde29497    6.68
Vardas29498     Pavarde29498    6.88
Vardas29499     Pavarde29499    6.16
Vardas29500     Pavarde29500    5.76
Vardas29502     Pavarde29502    7.56
Vardas29504     Pavarde29504    8.80
Vardas29505     Pavarde29505    6.72
Vardas29507     Pavarde29507    5.68
Vardas29509     Pavarde29509    8.16
Vardas29510     Pavarde29510    5.48
Vardas29511     Pavarde29511    6.68
Vardas29512     Pavarde29512    7.28
Vardas29514     Pavarde29514    6.92
Vardas29516     Pavarde29516    5.24
Vardas29518     Pavarde29518    7.72
Vardas29519     Pavarde29519    5.12
Vardas29521     Pavarde29521    6.80
Vardas29522     Pavarde29522    7.32
Vardas29523     Pavarde29523    5.92
Vardas29525     Pavarde29525    7.72
Vardas29527     Pavarde29527    5.12
Vardas29529     Pavarde29529    8.12
Vardas29530     Pavarde29530    5.08
Vardas29533     Pavarde29533    6.56
Vardas29535     Pavarde29535    5.60
Vardas29540     Pavarde29540    8.08
Vardas29541     Pavarde29541    6.52
Vardas29543     Pavarde29543    5.16
Vardas29544     Pavarde29544    5.08
Vardas29545     Pavarde29545    5.72
Vardas29547     Pavarde29547    6.92
Vardas29550     Pavarde29550    5.88
Vardas29551     Pavarde29551    8.48
Vardas29554     Pavarde29554    6.12
Vardas29555     Pavarde29555    7.72
Vardas29557     Pavarde29557    6.36
Vardas29558     Pavarde29558    5.20
Vardas29560     Pavarde29560    7.52
Vardas29562     Pavarde29562    7.76
Vardas29563     Pavarde29563    7.36
Vardas29564     Pavarde29564    6.76
Vardas29565     Pavarde29565    5.44
Vardas29566     Pavarde29566    6.36
Vardas29568     Pavarde29568    7.32
Vardas29572     Pavarde29572    8.96
Vardas29574     Pavarde29574    5.44
Vardas29576     Pavarde29576    7.56
Vardas29578     Pavarde29578    5.64
Vardas29579     Pavarde29579    6.92
Vardas29580     Pavarde29580    6.72
Vardas29581     Pavarde29581    7.96
Vardas29582     Pavarde29582    5.88
Vardas29586     Pavarde29586    7.48
Vardas29588     Pavarde29588    5.68
Vardas29589     Pavarde29589    5.92
Vardas29590     Pavarde29590    7.72
Vardas29592     Pavarde29592    6.24
Vardas29593     Pavarde29593    5.16
Vardas29594     Pavarde29594    7.64
Vardas29595     Pavarde29595    5.28
Vardas29596     Pavarde29596    6.60
Vardas29597     Pavarde29597    5.88
Vardas29598     Pavarde29598    5.60
Vardas29600     Pavarde29600    6.44
Vardas29601     Pavarde29601    7.12
Vardas29602     Pavarde29602    5.04
Vardas29606     Pavarde29606    5.12
Vardas29607     Pavarde29607    6.00
Vardas29608     Pavarde29608    5.24
Vardas29609     Pavarde29609    8.24
Vardas29610     Pavarde29610    6.44
Vardas29612     Pavarde29612    5.08
Vardas29613     Pavarde29613    5.48
Vardas29614     Pavarde29614    7.44
Vardas29615     Pavarde29615    5.12
Vardas29616     Pavarde29616    7.64
Vardas29617     Pavarde29617    6.56
Vardas29621     Pavarde29621    7.56
Vardas29623     Pavarde29623    7.64
Vardas29625     Pavarde29625    7.28
Vardas29626     Pavarde29626    8.40
Vardas29628     Pavarde29628    5.12
Vardas29632     Pavarde29632    7.72
Vardas29634     Pavarde29634    6.76
Vardas29636     Pavarde29636    8.24
Vardas29639     Pavarde29639    5.00
Vardas29640     Pavarde29640    6.48
Vardas29641     Pavarde29641    7.44
Vardas29642     Pavarde29642    6.52
Vardas29643     Pavarde29643    6.76
Vardas29644     Pavarde29644    5.92
Vardas29647     Pavarde29647    8.32
Vardas29649     Pavarde29649    5.72
Vardas29650     Pavarde29650    7.40
Vardas29653     Pavarde29653    6.12
Vardas29654     Pavarde29654    6.00
Vardas29655     Pavarde29655    6.52
Vardas29659     Pavarde29659    6.44
Vardas29660     Pavarde29660    6.60
Vardas29661     Pavarde29661    5.72
Vardas29662     Pavarde29662    5.60
Vardas29666     Pavarde29666    7.28
Vardas29667     Pavarde29667    6.04
Vardas29668     Pavarde29668    5.60
Vardas29671     Pavarde29671    6.16
Vardas29673     Pavarde29673    7.72
Vardas29677     Pavarde29677    8.72
Vardas29678     Pavarde29678    6.08
Vardas29679     Pavarde29679    5.84
Vardas29680     Pavarde29680    7.84
Vardas29682     Pavarde29682    6.80
Vardas29685     Pavarde29685    6.48
Vardas29688     Pavarde29688    8.28
Vardas29689     Pavarde29689    6.36
Vardas29692     Pavarde29692    7.72
Vardas29693     Pavarde29693    7.56
Vardas29695     Pavarde29695    6.92
Vardas29700     Pavarde29700    6.24
Vardas29701     Pavarde29701    7.24
Vardas29703     Pavarde29703    5.48
Vardas29704     Pavarde29704    8.12
Vardas29705     Pavarde29705    6.12
Vardas29706     Pavarde29706    7.56
Vardas29710     Pavarde29710    7.84
Vardas29711     Pavarde29711    5.80
Vardas29713     Pavarde29713    8.56
Vardas29714     Pavarde29714    6.20
Vardas29715     Pavarde29715    8.00
Vardas29719     Pavarde29719    9.04
Vardas29720     Pavarde29720    7.72
Vardas29721     Pavarde29721    6.36
Vardas29722     Pavarde29722    8.96
Vardas29723     Pavarde29723    6.08
Vardas29725     Pavarde29725    6.52
Vardas29726     Pavarde29726    6.60
Vardas29727     Pavarde29727    6.96
Vardas29729     Pavarde29729    7.08
Vardas29731     Pavarde29731    7.68
Vardas29736     Pavarde29736    5.16
Vardas29738     Pavarde29738    7.04
Vardas29739     Pavarde29739    8.36
Vardas29742     Pavarde29742    7.64
Vardas29743     Pavarde29743    8.48
Vardas29745     Pavarde29745    7.80
Vardas29747     Pavarde29747    6.44
Vardas29749     Pavarde29749    6.48
Vardas29754     Pavarde29754    7.40
Vardas29757     Pavarde29757    6.08
Vardas29758     Pavarde29758    5.32
Vardas29759     Pavarde29759    8.28
Vardas29762     Pavarde29762    6.76
Vardas29763     Pavarde29763    6.76
Vardas29764     Pavarde29764    5.04
Vardas29765     Pavarde29765    8.96
Vardas29769     Pavarde29769    7.84
Vardas29770     Pavarde29770    5.00
Vardas29771     Pavarde29771    5.00
Vardas29773     Pavarde29773    7.60
Vardas29774     Pavarde29774    5.60
Vardas29775     Pavarde29775    5.64
Vardas29776     Pavarde29776    6.96
Vardas29778     Pavarde29778    7.88
Vardas29779     Pavarde29779    6.64
Vardas29780     Pavarde29780    9.04
Vardas29781     Pavarde29781    5.68
Vardas29782     Pavarde29782    8.48
Vardas29783     Pavarde29783    7.24
Vardas29786     Pavarde29786    8.24
Vardas29791     Pavarde29791    6.20
Vardas29795     Pavarde29795    7.08
Vardas29798     Pavarde29798    6.76
Vardas29800     Pavarde29800    5.52
Vardas29801     Pavarde29801    7.20
Vardas29807     Pavarde29807    6.60
Vardas29811     Pavarde29811    5.28
Vardas29812     Pavarde29812    6.28
Vardas29813     Pavarde29813    6.92
Vardas29816     Pavarde29816    7.20
Vardas29817     Pavarde29817    8.12
Vardas29819     Pavarde29819    5.84
Vardas29820     Pavarde29820    7.04
Vardas29821     Pavarde29821    7.08
Vardas29822     Pavarde29822    7.44
Vardas29826     Pavarde29826    6.80
Vardas29827     Pavarde29827    5.68
Vardas29828     Pavarde29828    5.56
Vardas29829     Pavarde29829    8.80
Vardas29830     Pavarde29830    7.52
Vardas29831     Pavarde29831    7.60
Vardas29832     Pavarde29832    5.76
Vardas29833     Pavarde29833    5.64
Vardas29836     Pavarde29836    8.24
Vardas29837     Pavarde29837    8.64
Vardas29839     Pavarde29839    5.24
Vardas29841     Pavarde29841    6.20
Vardas29842     Pavarde29842    6.92
Vardas29843     Pavarde29843    7.52
Vardas29844     Pavarde29844    6.60
Vardas29845     Pavarde29845    8.76
Vardas29847     Pavarde29847    6.52
Vardas29848     Pavarde29848    6.96
Vardas29854     Pavarde29854    5.48
Vardas29856     Pavarde29856    6.68
Vardas29858     Pavarde29858    5.60
Vardas29859     Pavarde29859    5.48
Vardas29861     Pavarde29861    6.84
Vardas29863     Pavarde29863    5.12
Vardas29864     Pavarde29864    7.32
Vardas29865     Pavarde29865    8.56
Vardas29866     Pavarde29866    6.40
Vardas29867     Pavarde29867    5.24
Vardas29868     Pavarde29868    7.80
Vardas29869     Pavarde29869    7.16
Vardas29870     Pavarde29870    7.20
Vardas29871     Pavarde29871    6.68
Vardas29873     Pavarde29873    7.20
Vardas29874     Pavarde29874    6.40
Vardas29875     Pavarde29875    7.44
Vardas29878     Pavarde29878    7.96
Vardas29883     Pavarde29883    7.00
