Vardas         Pavarde        Galutinis balas (vid.)
Vardas31673    Pavarde31673    6.52
Vardas31674    Pavarde31674    4.44
Vardas31675    Pavarde31675    4.52
Vardas31676    Pavarde31676    4.48
Vardas31677    Pavarde31677    7.00
Vardas31678    Pavarde31678    2.76
Vardas31679    Pavarde31679    4.12
Vardas31680    Pavarde31680    3.04
Vardas31681    Pavarde31681    3.72
Vardas31682    Pavarde31682    7.12
Vardas31683    Pavarde31683    3.32
Vardas31684    Pavarde31684    3.48
Vardas31685    Pavarde31685    7.84
Vardas31686    Pavarde31686    8.24
Vardas31687    Pavarde31687    3.52
Vardas31688    Pavarde31688    3.52
Vardas31689    Pavarde31689    6.52
Vardas31690    Pavarde31690    7.44
Vardas31691    Pavarde31691    6.24
Vardas31692    Pavarde31692    4.12
Vardas31693    Pavarde31693    5.16
Vardas31694    Pavarde31694    5.60
Vardas31695    Pavarde31695    3.28
Vardas31696    Pavarde31696    5.52
Vardas31697    Pavarde31697    7.00
Vardas31698    Pavarde31698    3.64
Vardas31699    Pavarde31699    4.64
Vardas31700    Pavarde31700    5.64
Vardas31701    Pavarde31701    4.44
Vardas31702    Pavarde31702    5.48
Vardas31703    Pavarde31703    3.80
Vardas31704    Pavarde31704    8.48
Vardas31705    Pavarde31705    6.76
Vardas31706    Pavarde31706    7.16
Vardas31707    Pavarde31707    5.48
Vardas31708    Pavarde31708    4.40
Vardas31709    Pavarde31709    6.76
Vardas31710    Pavarde31710    5.72
Vardas31711    Pavarde31711    6.60
Vardas31712    Pavarde31712    6.72
Vardas31713    Pavarde31713    2.96
Vardas31714    Pavarde31714    4.08
Vardas31715    Pavarde31715    6.88
Vardas31716    Pavarde31716    5.84
Vardas31717    Pavarde31717    8.32
Vardas31718    Pavarde31718    7.00
Vardas31719    Pavarde31719    4.16
Vardas31720    Pavarde31720    7.00
Vardas31721    Pavarde31721    4.28
Vardas31722    Pavarde31722    7.64
Vardas31723    Pavarde31723    3.56
Vardas31724    Pavarde31724    5.52
Vardas31725    Pavarde31725    6.40
Vardas31726    Pavarde31726    4.32
Vardas31727    Pavarde31727    3.48
Vardas31728    Pavarde31728    6.96
Vardas31729    Pavarde31729    3.96
Vardas31730    Pavarde31730    2.36
Vardas31731    Pavarde31731    7.56
Vardas31732    Pavarde31732    8.44
Vardas31733    Pavarde31733    5.92
Vardas31734    Pavarde31734    4.12
Vardas31735    Pavarde31735    6.12
Vardas31736    Pavarde31736    9.12
Vardas31737    Pavarde31737    8.60
Vardas31738    Pavarde31738    4.92
Vardas31739    Pavarde31739    4.20
Vardas31740    Pavarde31740    6.76
Vardas31741    Pavarde31741    4.72
Vardas31742    Pavarde31742    3.56
Vardas31743    Pavarde31743    7.80
Vardas31744    Pavarde31744    6.32
Vardas31745    Pavarde31745    4.92
Vardas31746    Pavarde31746    5.00
Vardas31747    Pavarde31747    5.08
Vardas31748    Pavarde31748    5.92
Vardas31749    Pavarde31749    3.88
Vardas31750    Pavarde31750    5.80
Vardas31751    Pavarde31751    8.56
Vardas31752    Pavarde31752    7.88
Vardas31753    Pavarde31753    2.04
Vardas31754    Pavarde31754    7.44
Vardas31755    Pavarde31755    6.80
Vardas31756    Pavarde31756    5.92
Vardas31757    Pavarde31757    5.92
Vardas31758    Pavarde31758    5.88
Vardas31759    Pavarde31759    4.80
Vardas31760    Pavarde31760    3.52
Vardas31761    Pavarde31761    3.68
Vardas31762    Pavarde31762    3.20
Vardas31763    Pavarde31763    8.72
Vardas31764    Pavarde31764    3.28
Vardas31765    Pavarde31765    4.56
Vardas31766    Pavarde31766    8.72
Vardas31767    Pavarde31767    3.20
Vardas31768    Pavarde31768    3.40
Vardas31769    Pavarde31769    8.64
Vardas31770    Pavarde31770    5.28
Vardas31771    Pavarde31771    6.56
Vardas31772    Pavarde31772    7.24
Vardas31773    Pavarde31773    8.08
Vardas31774    Pavarde31774    5.52
Vardas31775    Pavarde31775    3.08
Vardas31776    Pavarde31776    3.92
Vardas31777    Pavarde31777    4.12
Vardas31778    Pavarde31778    7.96
Vardas31779    Pavarde31779    7.28
Vardas31780    Pavarde31780    4.88
Vardas31781    Pavarde31781    3.04
Vardas31782    Pavarde31782    8.80
Vardas31783    Pavarde31783    4.60
Vardas31784    Pavarde31784    3.44
Vardas31785    Pavarde31785    6.88
Vardas31786    Pavarde31786    5.60
Vardas31787    Pavarde31787    3.68
Vardas31788    Pavarde31788    5.24
Vardas31789    Pavarde31789    3.72
Vardas31790    Pavarde31790    6.32
Vardas31791    Pavarde31791    3.52
Vardas31792    Pavarde31792    8.08
Vardas31793    Pavarde31793    3.88
Vardas31794    Pavarde31794    5.96
Vardas31795    Pavarde31795    8.28
Vardas31796    Pavarde31796    3.64
Vardas31797    Pavarde31797    4.16
Vardas31798    Pavarde31798    6.08
Vardas31799    Pavarde31799    4.36
Vardas31800    Pavarde31800    3.40
Vardas31801    Pavarde31801    5.76
Vardas31802    Pavarde31802    6.72
Vardas31803    Pavarde31803    4.48
Vardas31804    Pavarde31804    8.48
Vardas31805    Pavarde31805    6.00
Vardas31806    Pavarde31806    5.12
Vardas31807    Pavarde31807    3.80
Vardas31808    Pavarde31808    5.40
Vardas31809    Pavarde31809    8.80
Vardas31810    Pavarde31810    6.56
Vardas31811    Pavarde31811    3.20
Vardas31812    Pavarde31812    4.40
Vardas31813    Pavarde31813    8.04
Vardas31814    Pavarde31814    3.24
Vardas31815    Pavarde31815    4.44
Vardas31816    Pavarde31816    5.08
Vardas31817    Pavarde31817    6.32
Vardas31818    Pavarde31818    7.80
Vardas31819    Pavarde31819    3.52
Vardas31820    Pavarde31820    3.20
Vardas31821    Pavarde31821    7.44
Vardas31822    Pavarde31822    6.00
Vardas31823    Pavarde31823    3.08
Vardas31824    Pavarde31824    7.92
Vardas31825    Pavarde31825    2.36
Vardas31826    Pavarde31826    7.64
Vardas31827    Pavarde31827    5.12
Vardas31828    Pavarde31828    3.68
Vardas31829    Pavarde31829    5.40
Vardas31830    Pavarde31830    4.72
Vardas31831    Pavarde31831    7.60
Vardas31832    Pavarde31832    3.64
Vardas31833    Pavarde31833    6.32
Vardas31834    Pavarde31834    2.80
Vardas31835    Pavarde31835    5.72
Vardas31836    Pavarde31836    6.48
Vardas31837    Pavarde31837    4.12
Vardas31838    Pavarde31838    8.80
Vardas31839    Pavarde31839    6.96
Vardas31840    Pavarde31840    7.56
Vardas31841    Pavarde31841    6.56
Vardas31842    Pavarde31842    8.32
Vardas31843    Pavarde31843    3.84
Vardas31844    Pavarde31844    4.88
Vardas31845    Pavarde31845    3.12
Vardas31846    Pavarde31846    3.72
Vardas31847    Pavarde31847    8.48
Vardas31848    Pavarde31848    1.96
Vardas31849    Pavarde31849    7.12
Vardas31850    Pavarde31850    5.28
Vardas31851    Pavarde31851    7.64
Vardas31852    Pavarde31852    8.72
Vardas31853    Pavarde31853    6.00
Vardas31854    Pavarde31854    5.68
Vardas31855    Pavarde31855    5.40
Vardas31856    Pavarde31856    7.80
Vardas31857    Pavarde31857    6.08
Vardas31858    Pavarde31858    3.56
Vardas31859    Pavarde31859    3.48
Vardas31860    Pavarde31860    3.96
Vardas31861    Pavarde31861    4.52
Vardas31862    Pavarde31862    2.84
Vardas31863    Pavarde31863    4.88
Vardas31864    Pavarde31864    7.04
Vardas31865    Pavarde31865    3.52
Vardas31866    Pavarde31866    4.56
Vardas31867    Pavarde31867    8.00
Vardas31868    Pavarde31868    5.40
Vardas31869    Pavarde31869    6.60
Vardas31870    Pavarde31870    3.00
Vardas31871    Pavarde31871    4.68
Vardas31872    Pavarde31872    3.40
Vardas31873    Pavarde31873    7.28
Vardas31874    Pavarde31874    4.60
Vardas31875    Pavarde31875    3.28
Vardas31876    Pavarde31876    4.04
Vardas31877    Pavarde31877    3.72
Vardas31878    Pavarde31878    6.40
Vardas31879    Pavarde31879    8.72
Vardas31880    Pavarde31880    2.44
Vardas31881    Pavarde31881    5.24
Vardas31882    Pavarde31882    8.80
Vardas31883    Pavarde31883    7.00
Vardas31884    Pavarde31884    3.80
Vardas31885    Pavarde31885    6.72
Vardas31886    Pavarde31886    8.28
Vardas31887    Pavarde31887    7.60
Vardas31888    Pavarde31888    5.32
Vardas31889    Pavarde31889    4.68
Vardas31890    Pavarde31890    4.56
Vardas31891    Pavarde31891    9.12
Vardas31892    Pavarde31892    4.08
Vardas31893    Pavarde31893    7.76
Vardas31894    Pavarde31894    3.00
Vardas31895    Pavarde31895    8.16
Vardas31896    Pavarde31896    5.72
Vardas31897    Pavarde31897    6.24
Vardas31898    Pavarde31898    6.56
Vardas31899    Pavarde31899    2.72
Vardas31900    Pavarde31900    4.80
Vardas31901    Pavarde31901    4.96
Vardas31902    Pavarde31902    2.92
Vardas31903    Pavarde31903    3.60
Vardas31904    Pavarde31904    6.20
Vardas31905    Pavarde31905    5.52
Vardas31906    Pavarde31906    5.44
Vardas31907    Pavarde31907    3.72
Vardas31908    Pavarde31908    3.88
Vardas31909    Pavarde31909    6.36
Vardas31910    Pavarde31910    7.76
Vardas31911    Pavarde31911    3.96
Vardas31912    Pavarde31912    2.48
Vardas31913    Pavarde31913    4.28
Vardas31914    Pavarde31914    1.96
Vardas31915    Pavarde31915    4.36
Vardas31916    Pavarde31916    4.68
Vardas31917    Pavarde31917    5.36
Vardas31918    Pavarde31918    6.24
Vardas31919    Pavarde31919    8.12
Vardas31920    Pavarde31920    7.56
Vardas31921    Pavarde31921    3.04
Vardas31922    Pavarde31922    6.56
Vardas31923    Pavarde31923    1.88
Vardas31924    Pavarde31924    4.20
Vardas31925    Pavarde31925    4.60
Vardas31926    Pavarde31926    4.44
Vardas31927    Pavarde31927    7.68
Vardas31928    Pavarde31928    7.24
Vardas31929    Pavarde31929    6.96
Vardas31930    Pavarde31930    8.56
Vardas31931    Pavarde31931    2.88
Vardas31932    Pavarde31932    4.44
Vardas31933    Pavarde31933    6.12
Vardas31934    Pavarde31934    4.96
Vardas31935    Pavarde31935    7.68
Vardas31936    Pavarde31936    7.68
Vardas31937    Pavarde31937    3.88
Vardas31938    Pavarde31938    4.92
Vardas31939    Pavarde31939    3.68
Vardas31940    Pavarde31940    7.08
Vardas31941    Pavarde31941    7.16
Vardas31942    Pavarde31942    3.12
Vardas31943    Pavarde31943    3.96
Vardas31944    Pavarde31944    4.20
Vardas31945    Pavarde31945    4.12
Vardas31946    Pavarde31946    6.84
Vardas31947    Pavarde31947    7.76
Vardas31948    Pavarde31948    6.36
Vardas31949    Pavarde31949    4.64
Vardas31950    Pavarde31950    7.16
Vardas31951    Pavarde31951    4.84
Vardas31952    Pavarde31952    8.56
Vardas31953    Pavarde31953    7.68
Vardas31954    Pavarde31954    5.96
Vardas31955    Pavarde31955    5.92
Vardas31956    Pavarde31956    4.24
Vardas31957    Pavarde31957    2.52
Vardas31958    Pavarde31958    2.56
Vardas31959    Pavarde31959    6.44
Vardas31960    Pavarde31960    8.04
Vardas31961    Pavarde31961    6.16
Vardas31962    Pavarde31962    7.32
Vardas31963    Pavarde31963    4.96
Vardas31964    Pavarde31964    5.20
Vardas31965    Pavarde31965    2.84
Vardas31966    Pavarde31966    5.08
Vardas31967    Pavarde31967    4.76
Vardas31968    Pavarde31968    4.32
Vardas31969    Pavarde31969    8.32
Vardas31970    Pavarde31970    7.68
Vardas31971    Pavarde31971    6.24
Vardas31972    Pavarde31972    2.92
Vardas31973    Pavarde31973    3.52
Vardas31974    Pavarde31974    3.84
Vardas31975    Pavarde31975    5.60
Vardas31976    Pavarde31976    6.84
Vardas31977    Pavarde31977    3.08
Vardas31978    Pavarde31978    8.20
Vardas31979    Pavarde31979    4.60
Vardas31980    Pavarde31980    6.68
Vardas31981    Pavarde31981    7.20
Vardas31982    Pavarde31982    4.80
Vardas31983    Pavarde31983    7.20
Vardas31984    Pavarde31984    7.96
Vardas31985    Pavarde31985    7.96
Vardas31986    Pavarde31986    6.44
Vardas31987    Pavarde31987    4.80
Vardas31988    Pavarde31988    8.56
Vardas31989    Pavarde31989    6.52
Vardas31990    Pavarde31990    4.64
Vardas31991    Pavarde31991    5.60
Vardas31992    Pavarde31992    6.76
Vardas31993    Pavarde31993    2.36
Vardas31994    Pavarde31994    4.68
Vardas31995    Pavarde31995    6.48
Vardas31996    Pavarde31996    3.32
Vardas31997    Pavarde31997    7.76
Vardas31998    Pavarde31998    7.00
Vardas31999    Pavarde31999    3.36
Vardas32000    Pavarde32000    2.04
Vardas32001    Pavarde32001    3.36
Vardas32002    Pavarde32002    3.04
Vardas32003    Pavarde32003    7.52
Vardas32004    Pavarde32004    5.16
Vardas32005    Pavarde32005    9.44
Vardas32006    Pavarde32006    7.76
Vardas32007    Pavarde32007    6.32
Vardas32008    Pavarde32008    3.36
Vardas32009    Pavarde32009    7.44
Vardas32010    Pavarde32010    3.80
Vardas32011    Pavarde32011    6.72
Vardas32012    Pavarde32012    3.36
Vardas32013    Pavarde32013    3.20
Vardas32014    Pavarde32014    8.80
Vardas32015    Pavarde32015    8.20
Vardas32016    Pavarde32016    4.40
Vardas32017    Pavarde32017    7.88
Vardas32018    Pavarde32018    6.60
Vardas32019    Pavarde32019    7.28
Vardas32020    Pavarde32020    7.00
Vardas32021    Pavarde32021    3.88
Vardas32022    Pavarde32022    2.48
Vardas32023    Pavarde32023    5.00
Vardas32024    Pavarde32024    8.80
Vardas32025    Pavarde32025    5.88
Vardas32026    Pavarde32026    7.12
Vardas32027    Pavarde32027    7.88
Vardas32028    Pavarde32028    7.44
Vardas32029    Pavarde32029    4.04
Vardas32030    Pavarde32030    7.24
Vardas32031    Pavarde32031    4.72
Vardas32032    Pavarde32032    5.24
Vardas32033    Pavarde32033    8.08
Vardas32034    Pavarde32034    5.32
Vardas32035    Pavarde32035    5.36
Vardas32036    Pavarde32036    2.12
Vardas32037    Pavarde32037    4.40
Vardas32038    Pavarde32038    7.04
Vardas32039    Pavarde32039    7.32
Vardas32040    Pavarde32040    3.08
Vardas32041    Pavarde32041    6.20
Vardas32042    Pavarde32042    4.04
Vardas32043    Pavarde32043    8.00
Vardas32044    Pavarde32044    6.40
Vardas32045    Pavarde32045    5.00
Vardas32046    Pavarde32046    4.96
Vardas32047    Pavarde32047    4.52
Vardas32048    Pavarde32048    3.72
Vardas32049    Pavarde32049    7.40
Vardas32050    Pavarde32050    6.60
Vardas32051    Pavarde32051    3.12
Vardas32052    Pavarde32052    5.08
Vardas32053    Pavarde32053    5.48
Vardas32054    Pavarde32054    6.80
Vardas32055    Pavarde32055    4.44
Vardas32056    Pavarde32056    3.44
Vardas32057    Pavarde32057    7.08
Vardas32058    Pavarde32058    7.68
Vardas32059    Pavarde32059    4.16
Vardas32060    Pavarde32060    4.52
Vardas32061    Pavarde32061    6.48
Vardas32062    Pavarde32062    6.76
Vardas32063    Pavarde32063    5.60
Vardas32064    Pavarde32064    6.32
Vardas32065    Pavarde32065    4.64
Vardas32066    Pavarde32066    8.48
Vardas32067    Pavarde32067    5.04
Vardas32068    Pavarde32068    8.12
Vardas32069    Pavarde32069    7.20
Vardas32070    Pavarde32070    3.92
Vardas32071    Pavarde32071    7.52
Vardas32072    Pavarde32072    2.92
Vardas32073    Pavarde32073    2.44
Vardas32074    Pavarde32074    3.08
Vardas32075    Pavarde32075    5.20
Vardas32076    Pavarde32076    7.64
Vardas32077    Pavarde32077    5.52
Vardas32078    Pavarde32078    5.52
Vardas32079    Pavarde32079    3.40
Vardas32080    Pavarde32080    6.28
Vardas32081    Pavarde32081    5.24
Vardas32082    Pavarde32082    6.16
Vardas32083    Pavarde32083    5.64
Vardas32084    Pavarde32084    4.04
Vardas32085    Pavarde32085    8.04
Vardas32086    Pavarde32086    6.84
Vardas32087    Pavarde32087    4.20
Vardas32088    Pavarde32088    4.96
Vardas32089    Pavarde32089    6.88
Vardas32090    Pavarde32090    4.16
Vardas32091    Pavarde32091    5.56
Vardas32092    Pavarde32092    8.88
Vardas32093    Pavarde32093    7.60
Vardas32094    Pavarde32094    6.68
Vardas32095    Pavarde32095    4.84
Vardas32096    Pavarde32096    5.28
Vardas32097    Pavarde32097    3.08
Vardas32098    Pavarde32098    3.08
Vardas32099    Pavarde32099    7.92
Vardas32100    Pavarde32100    6.40
Vardas32101    Pavarde32101    7.16
Vardas32102    Pavarde32102    5.00
Vardas32103    Pavarde32103    7.64
Vardas32104    Pavarde32104    4.40
Vardas32105    Pavarde32105    6.12
Vardas32106    Pavarde32106    6.64
Vardas32107    Pavarde32107    6.32
Vardas32108    Pavarde32108    4.76
Vardas32109    Pavarde32109    6.20
Vardas32110    Pavarde32110    7.32
Vardas32111    Pavarde32111    3.84
Vardas32112    Pavarde32112    5.24
Vardas32113    Pavarde32113    7.60
Vardas32114    Pavarde32114    7.52
Vardas32115    Pavarde32115    4.96
Vardas32116    Pavarde32116    4.12
Vardas32117    Pavarde32117    6.76
Vardas32118    Pavarde32118    6.84
Vardas32119    Pavarde32119    3.68
Vardas32120    Pavarde32120    6.64
Vardas32121    Pavarde32121    8.56
Vardas32122    Pavarde32122    2.28
Vardas32123    Pavarde32123    4.56
Vardas32124    Pavarde32124    2.92
Vardas32125    Pavarde32125    4.40
Vardas32126    Pavarde32126    3.60
Vardas32127    Pavarde32127    7.68
Vardas32128    Pavarde32128    6.24
Vardas32129    Pavarde32129    8.72
Vardas32130    Pavarde32130    8.00
Vardas32131    Pavarde32131    5.08
Vardas32132    Pavarde32132    4.16
Vardas32133    Pavarde32133    5.56
Vardas32134    Pavarde32134    6.08
Vardas32135    Pavarde32135    2.48
Vardas32136    Pavarde32136    4.92
Vardas32137    Pavarde32137    3.52
Vardas32138    Pavarde32138    8.48
Vardas32139    Pavarde32139    8.00
Vardas32140    Pavarde32140    5.40
Vardas32141    Pavarde32141    3.08
Vardas32142    Pavarde32142    5.88
Vardas32143    Pavarde32143    2.20
Vardas32144    Pavarde32144    3.84
Vardas32145    Pavarde32145    5.00
Vardas32146    Pavarde32146    6.00
Vardas32147    Pavarde32147    3.88
Vardas32148    Pavarde32148    6.96
Vardas32149    Pavarde32149    7.08
Vardas32150    Pavarde32150    3.40
Vardas32151    Pavarde32151    8.64
Vardas32152    Pavarde32152    4.60
Vardas32153    Pavarde32153    8.12
Vardas32154    Pavarde32154    6.44
Vardas32155    Pavarde32155    3.64
Vardas32156    Pavarde32156    6.32
Vardas32157    Pavarde32157    6.16
Vardas32158    Pavarde32158    5.96
Vardas32159    Pavarde32159    5.00
Vardas32160    Pavarde32160    5.88
Vardas32161    Pavarde32161    6.48
Vardas32162    Pavarde32162    2.60
Vardas32163    Pavarde32163    6.60
Vardas32164    Pavarde32164    3.40
Vardas32165    Pavarde32165    6.32
Vardas32166    Pavarde32166    5.24
Vardas32167    Pavarde32167    3.12
Vardas32168    Pavarde32168    4.32
Vardas32169    Pavarde32169    3.52
Vardas32170    Pavarde32170    6.00
Vardas32171    Pavarde32171    4.00
Vardas32172    Pavarde32172    5.32
Vardas32173    Pavarde32173    6.28
Vardas32174    Pavarde32174    7.00
Vardas32175    Pavarde32175    5.48
Vardas32176    Pavarde32176    7.76
Vardas32177    Pavarde32177    3.20
Vardas32178    Pavarde32178    4.64
Vardas32179    Pavarde32179    5.44
Vardas32180    Pavarde32180    3.56
Vardas32181    Pavarde32181    3.52
Vardas32182    Pavarde32182    3.84
Vardas32183    Pavarde32183    3.24
Vardas32184    Pavarde32184    5.32
Vardas32185    Pavarde32185    6.84
Vardas32186    Pavarde32186    6.80
Vardas32187    Pavarde32187    3.28
